,segment,speed,detection,obj_class,detection_ts,start_ts,end_ts,start_filename,end_filename
243,College Ave,18.000000000000004,true,ups_truck,2021-10-27 14:46:36,2021-10-27 14:46:16,2021-10-27 14:46:44,GRMN_Bancroft_2275.MP4,GRMN_Bancroft_2275.MP4
244,College Ave,18.000000000000004,true,ups_truck,2021-10-27 14:46:37,2021-10-27 14:46:16,2021-10-27 14:46:44,GRMN_Bancroft_2275.MP4,GRMN_Bancroft_2275.MP4
245,College Ave,19.384615384615387,true,fedex_truck,2021-10-27 15:23:30,2021-10-27 15:23:26,2021-10-27 15:23:52,GRMN_Bancroft_2279.MP4,GRMN_Bancroft_2279.MP4
246,College Ave,19.384615384615387,true,fedex_truck,2021-10-27 15:23:31,2021-10-27 15:23:26,2021-10-27 15:23:52,GRMN_Bancroft_2279.MP4,GRMN_Bancroft_2279.MP4
247,College Ave,19.384615384615387,true,fedex_truck,2021-10-27 15:23:32,2021-10-27 15:23:26,2021-10-27 15:23:52,GRMN_Bancroft_2279.MP4,GRMN_Bancroft_2279.MP4
248,College Ave,19.384615384615387,true,fedex_truck,2021-10-27 15:23:33,2021-10-27 15:23:26,2021-10-27 15:23:52,GRMN_Bancroft_2279.MP4,GRMN_Bancroft_2279.MP4
249,College Ave,19.384615384615387,true,fedex_truck,2021-10-27 15:23:34,2021-10-27 15:23:26,2021-10-27 15:23:52,GRMN_Bancroft_2279.MP4,GRMN_Bancroft_2279.MP4
250,College Ave,19.384615384615387,true,fedex_truck,2021-10-27 15:23:35,2021-10-27 15:23:26,2021-10-27 15:23:52,GRMN_Bancroft_2279.MP4,GRMN_Bancroft_2279.MP4
251,College Ave,19.384615384615387,true,fedex_truck,2021-10-27 15:23:36,2021-10-27 15:23:26,2021-10-27 15:23:52,GRMN_Bancroft_2279.MP4,GRMN_Bancroft_2279.MP4
252,College Ave,19.384615384615387,true,fedex_truck,2021-10-27 15:23:38,2021-10-27 15:23:26,2021-10-27 15:23:52,GRMN_Bancroft_2279.MP4,GRMN_Bancroft_2279.MP4
253,College Ave,19.384615384615387,true,ups_truck,2021-10-27 15:23:44,2021-10-27 15:23:26,2021-10-27 15:23:52,GRMN_Bancroft_2279.MP4,GRMN_Bancroft_2279.MP4
254,College Ave,19.384615384615387,true,ups_truck,2021-10-27 15:23:45,2021-10-27 15:23:26,2021-10-27 15:23:52,GRMN_Bancroft_2279.MP4,GRMN_Bancroft_2279.MP4
255,College Ave,19.384615384615387,true,ups_truck,2021-10-27 15:23:46,2021-10-27 15:23:26,2021-10-27 15:23:52,GRMN_Bancroft_2279.MP4,GRMN_Bancroft_2279.MP4
256,Shattuck,12.671999999999999,false,,,2021-10-27 15:24:52,2021-10-27 15:26:57,GRMN_Bancroft_2280.MP4,GRMN_Bancroft_2282.MP4
257,College Ave,2.784530386740332,true,fedex_truck,2021-10-27 15:48:15,2021-10-27 15:46:58,2021-10-27 15:49:59,GRMN_Bancroft_2284.MP4,GRMN_Bancroft_2287.MP4
258,College Ave,2.784530386740332,true,ups_truck,2021-10-27 15:49:02,2021-10-27 15:46:58,2021-10-27 15:49:59,GRMN_Bancroft_2284.MP4,GRMN_Bancroft_2287.MP4
259,College Ave,2.784530386740332,true,fedex_truck,2021-10-27 15:49:47,2021-10-27 15:46:58,2021-10-27 15:49:59,GRMN_Bancroft_2284.MP4,GRMN_Bancroft_2287.MP4
260,Shattuck,14.80373831775701,true,amazon_truck,2021-10-27 15:55:33,2021-10-27 15:54:12,2021-10-27 15:55:59,GRMN_Bancroft_2291.MP4,GRMN_Bancroft_2293.MP4
261,College Ave,10.956521739130435,false,,,2021-10-27 16:19:21,2021-10-27 16:20:07,GRMN_Bancroft_2295.MP4,GRMN_Bancroft_2295.MP4
262,College Ave,13.621621621621623,true,fedex_truck,2021-10-27 16:49:51,2021-10-27 16:49:45,2021-10-27 16:50:22,GRMN_Bancroft_2303.MP4,GRMN_Bancroft_2304.MP4
263,College Ave,13.621621621621623,true,fedex_truck,2021-10-27 16:49:52,2021-10-27 16:49:45,2021-10-27 16:50:22,GRMN_Bancroft_2303.MP4,GRMN_Bancroft_2304.MP4
264,College Ave,13.621621621621623,true,fedex_truck,2021-10-27 16:49:53,2021-10-27 16:49:45,2021-10-27 16:50:22,GRMN_Bancroft_2303.MP4,GRMN_Bancroft_2304.MP4
265,College Ave,13.621621621621623,true,fedex_truck,2021-10-27 16:49:54,2021-10-27 16:49:45,2021-10-27 16:50:22,GRMN_Bancroft_2303.MP4,GRMN_Bancroft_2304.MP4
266,College Ave,13.621621621621623,true,fedex_truck,2021-10-27 16:49:55,2021-10-27 16:49:45,2021-10-27 16:50:22,GRMN_Bancroft_2303.MP4,GRMN_Bancroft_2304.MP4
267,College Ave,13.621621621621623,true,fedex_truck,2021-10-27 16:49:56,2021-10-27 16:49:45,2021-10-27 16:50:22,GRMN_Bancroft_2303.MP4,GRMN_Bancroft_2304.MP4
268,College Ave,13.621621621621623,true,fedex_truck,2021-10-27 16:49:57,2021-10-27 16:49:45,2021-10-27 16:50:22,GRMN_Bancroft_2303.MP4,GRMN_Bancroft_2304.MP4
269,College Ave,13.621621621621623,true,fedex_truck,2021-10-27 16:49:58,2021-10-27 16:49:45,2021-10-27 16:50:22,GRMN_Bancroft_2303.MP4,GRMN_Bancroft_2304.MP4
270,College Ave,13.621621621621623,true,fedex_truck,2021-10-27 16:49:59,2021-10-27 16:49:45,2021-10-27 16:50:22,GRMN_Bancroft_2303.MP4,GRMN_Bancroft_2304.MP4
271,Shattuck,11.909774436090226,true,fedex_truck,2021-10-27 16:53:47,2021-10-27 16:53:27,2021-10-27 16:55:40,GRMN_Bancroft_2307.MP4,GRMN_Bancroft_2309.MP4
272,College Ave,14.823529411764707,false,,,2021-10-27 17:21:05,2021-10-27 17:21:39,GRMN_Bancroft_2311.MP4,GRMN_Bancroft_2312.MP4
273,Shattuck,10.849315068493151,true,ups_truck,2021-10-27 17:25:35,2021-10-27 17:25:18,2021-10-27 17:27:44,GRMN_Bancroft_2315.MP4,GRMN_Bancroft_2318.MP4
274,Shattuck,10.849315068493151,true,fedex_truck,2021-10-27 17:25:40,2021-10-27 17:25:18,2021-10-27 17:27:44,GRMN_Bancroft_2315.MP4,GRMN_Bancroft_2318.MP4
275,College Ave,6.720000000000001,true,amazon_truck,2021-10-27 17:53:16,2021-10-27 17:52:39,2021-10-27 17:53:54,GRMN_Bancroft_2320.MP4,GRMN_Bancroft_2321.MP4
276,College Ave,6.720000000000001,true,amazon_truck,2021-10-27 17:53:17,2021-10-27 17:52:39,2021-10-27 17:53:54,GRMN_Bancroft_2320.MP4,GRMN_Bancroft_2321.MP4
277,College Ave,6.720000000000001,true,amazon_truck,2021-10-27 17:53:18,2021-10-27 17:52:39,2021-10-27 17:53:54,GRMN_Bancroft_2320.MP4,GRMN_Bancroft_2321.MP4
278,College Ave,8.689655172413794,true,fedex_truck,2021-10-27 18:21:44,2021-10-27 18:21:35,2021-10-27 18:22:33,GRMN_Bancroft_2327.MP4,GRMN_Bancroft_2328.MP4
279,College Ave,8.689655172413794,true,fedex_truck,2021-10-27 18:21:45,2021-10-27 18:21:35,2021-10-27 18:22:33,GRMN_Bancroft_2327.MP4,GRMN_Bancroft_2328.MP4
280,College Ave,8.689655172413794,true,amazon_truck,2021-10-27 18:21:58,2021-10-27 18:21:35,2021-10-27 18:22:33,GRMN_Bancroft_2327.MP4,GRMN_Bancroft_2328.MP4
281,College Ave,8.689655172413794,true,amazon_truck,2021-10-27 18:21:59,2021-10-27 18:21:35,2021-10-27 18:22:33,GRMN_Bancroft_2327.MP4,GRMN_Bancroft_2328.MP4
282,College Ave,8.689655172413794,true,amazon_truck,2021-10-27 18:22:00,2021-10-27 18:21:35,2021-10-27 18:22:33,GRMN_Bancroft_2327.MP4,GRMN_Bancroft_2328.MP4
283,Shattuck,11.314285714285715,true,amazon_truck,2021-10-27 18:26:32,2021-10-27 18:25:01,2021-10-27 18:27:21,GRMN_Bancroft_2330.MP4,GRMN_Bancroft_2332.MP4
284,College Ave,10.285714285714286,false,,,2021-10-27 18:50:56,2021-10-27 18:51:45,GRMN_Bancroft_2334.MP4,GRMN_Bancroft_2335.MP4
285,College Ave,14.000000000000002,false,,,2021-10-27 19:21:06,2021-10-27 19:21:42,GRMN_Bancroft_2340.MP4,GRMN_Bancroft_2341.MP4
286,Bus Stop,24.545454545454543,true,amazon_truck,2021-10-27 19:22:18,2021-10-27 19:22:15,2021-10-27 19:22:37,GRMN_Bancroft_2341.MP4,GRMN_Bancroft_2342.MP4
287,Bus Stop,24.545454545454543,true,amazon_truck,2021-10-27 19:22:19,2021-10-27 19:22:15,2021-10-27 19:22:37,GRMN_Bancroft_2341.MP4,GRMN_Bancroft_2342.MP4
288,Bus Stop,24.545454545454543,true,amazon_truck,2021-10-27 19:22:20,2021-10-27 19:22:15,2021-10-27 19:22:37,GRMN_Bancroft_2341.MP4,GRMN_Bancroft_2342.MP4
289,Bus Stop,24.545454545454543,true,fedex_truck,2021-10-27 19:22:30,2021-10-27 19:22:15,2021-10-27 19:22:37,GRMN_Bancroft_2341.MP4,GRMN_Bancroft_2342.MP4
290,Bus Stop,24.545454545454543,true,fedex_truck,2021-10-27 19:22:31,2021-10-27 19:22:15,2021-10-27 19:22:37,GRMN_Bancroft_2341.MP4,GRMN_Bancroft_2342.MP4
291,Shattuck,14.666666666666668,false,,,2021-10-27 19:24:04,2021-10-27 19:25:52,GRMN_Bancroft_2343.MP4,GRMN_Bancroft_2345.MP4
292,College Ave,12.923076923076923,false,,,2021-10-27 19:42:52,2021-10-27 19:43:31,GRMN_Bancroft_2346.MP4,GRMN_Bancroft_2347.MP4
293,Shattuck,13.538461538461538,false,,,2021-10-27 19:52:16,2021-10-27 19:54:13,GRMN_Bancroft_2355.MP4,GRMN_Bancroft_2357.MP4
294,College Ave,10.285714285714286,false,,,2021-10-27 20:20:01,2021-10-27 20:20:50,GRMN_Bancroft_2359.MP4,GRMN_Bancroft_2360.MP4
295,Bus Stop,18.0,true,fedex_truck,2021-10-27 20:21:23,2021-10-27 20:21:08,2021-10-27 20:21:38,GRMN_Bancroft_2360.MP4,GRMN_Bancroft_2361.MP4
296,Bus Stop,18.0,true,fedex_truck,2021-10-27 20:21:25,2021-10-27 20:21:08,2021-10-27 20:21:38,GRMN_Bancroft_2360.MP4,GRMN_Bancroft_2361.MP4
297,Bus Stop,18.0,true,fedex_truck,2021-10-27 20:21:26,2021-10-27 20:21:08,2021-10-27 20:21:38,GRMN_Bancroft_2360.MP4,GRMN_Bancroft_2361.MP4
298,Bus Stop,18.0,true,fedex_truck,2021-10-27 20:21:27,2021-10-27 20:21:08,2021-10-27 20:21:38,GRMN_Bancroft_2360.MP4,GRMN_Bancroft_2361.MP4
299,Bus Stop,18.0,true,fedex_truck,2021-10-27 20:21:30,2021-10-27 20:21:08,2021-10-27 20:21:38,GRMN_Bancroft_2360.MP4,GRMN_Bancroft_2361.MP4
300,College Ave,7.753846153846156,false,,,2021-10-27 20:49:58,2021-10-27 20:51:03,GRMN_Bancroft_2365.MP4,GRMN_Bancroft_2366.MP4
301,College Ave,7.753846153846156,false,,,2021-10-27 21:21:17,2021-10-27 21:22:22,GRMN_Bancroft_2372.MP4,GRMN_Bancroft_2373.MP4
302,Bus Stop,18.0,true,fedex_truck,2021-10-27 21:22:57,2021-10-27 21:22:34,2021-10-27 21:23:04,GRMN_Bancroft_2373.MP4,GRMN_Bancroft_2374.MP4
303,College Ave,7.2,true,fedex_truck,2021-10-27 21:51:43,2021-10-27 21:50:53,2021-10-27 21:52:03,GRMN_Bancroft_2379.MP4,GRMN_Bancroft_2380.MP4
304,College Ave,7.2,true,fedex_truck,2021-10-27 21:51:44,2021-10-27 21:50:53,2021-10-27 21:52:03,GRMN_Bancroft_2379.MP4,GRMN_Bancroft_2380.MP4
